date_time,city_area,state,country,ufo_shape,encounter_length,description,date_documented,latitude,longitude,time,weekday,month
1997-11-14 21:00:00,kenmore,wa,us,rectangle,900.0,I&#39m wondering why I can&#39t find info on a UFO siting that took place between 9/98 &amp;9/99 in Seattle area.  An enormous craft moved slowly,12/2/2000,47.7575,-122.2427778,21:00,Friday,November
2012-11-17 15:10:00,boynton beach,fl,us,sphere,30.0,Two metallic spheres moving west over then south over Boynton Beach,11/19/2012,26.525,-80.0666667,15:10,Saturday,November
1995-05-07 01:00:00,phoenix,az,us,formation,1200.0,formations over phoenix,4/27/2007,33.4483333,-112.0733333,01:00,Sunday,May
1973-11-15 00:00:00,new york city (manhattan),ny,us,disk,2.0,Imagine vertical line in space i&#39m writng in coming back around after complete turn.,9/17/2000,40.7141667,-74.0063889,24:00,Thursday,November
2000-09-30 20:00:00,globe,az,us,circle,30.0,Object  was brillant green &#44marble shaped &#44with an aura of white light and dropping at a slight angel.,12/2/2000,33.3941667,-110.7858333,20:00,Saturday,September
2006-08-20 23:00:00,hamlin,ny,us,unknown,10.0,alien Being sighted in Hamlin&#44 NY,3/19/2009,43.3030556,-77.9213889,23:00,Sunday,August
2001-03-22 20:17:00,cleveland,oh,us,fireball,2.0,Very Large Ball of Fire Scattering and Sparking,4/1/2001,41.4994444,-81.6955556,20:17,Thursday,March
2007-04-14 23:48:00,orlando,fl,us,oval,35.0,Oval fast light traveling over Orlando International Airport in Florida,4/27/2007,28.5380556,-81.3794444,23:48,Saturday,April
2005-06-30 20:00:00,carol stream,il,us,sphere,30.0,6 sphear shaped dissapearing craft sighting,7/5/2005,41.9125,-88.1347222,20:00,Thursday,June
2012-03-16 00:15:00,decatur,il,us,triangle,600.0,Two triangle objects in night sky&#44 south of decatur going nne,5/13/2012,39.8402778,-88.9547222,00:15,Friday,March
2009-03-16 21:30:00,dubuque,ia,us,formation,10.0,Chain formation of objects at very high altitude and speed&#44 changing to cluster formation as they moved.,3/19/2009,42.5005556,-90.6644444,21:30,Monday,March
1995-04-15 22:00:00,pinehurst,nc,us,triangle,30.0,Two triangular craft&#44 hovering low,12/3/2004,35.1952778,-79.4697222,22:00,Saturday,April
2005-09-02 00:00:00,lisbon,oh,us,cigar,180.0,2 UFO&#39s 1plane and a military jet fighter this morning WOW&#33&#33&#33&#33&#33,9/15/2005,40.7719444,-80.7683333,24:00,Friday,September
2010-09-21 22:21:00,haddam,ct,us,light,1200.0,Few Combined Bright  lights hovering area between 20-25 minutes than dissapeared,11/21/2010,41.4772222,-72.5125,22:21,Tuesday,September
2005-09-30 23:25:00,tinley park,il,us,light,600.0,Two red lights in the sky,10/11/2005,41.5733333,-87.7844444,23:25,Friday,September
2001-02-10 21:00:00,tell city,in,us,disk,4500.0,75 minute film close up of ufo,10/12/2001,37.9513889,-86.7677778,21:00,Saturday,February
2012-06-26 00:00:00,el paso,tx,us,circle,1200.0,Giant red circle&#44 shrinks into the sky.,7/4/2012,31.7586111,-106.4863889,00:00,Tuesday,June
2005-05-26 22:58:00,chimacum,wa,us,flash,8.0,Flashing object seen shooting northwest high over the Olympic Peninsula&#33  ((NUFORC Note:  Possible tumbling rocket booster??  PD)),5/28/2005,48.0111111,-122.7675,22:58,Thursday,May
2005-08-15 05:12:00,o&#39fallon,mo,us,triangle,240.0,It was triangular shaped with two large circular lights centered across the craft.,9/15/2005,38.8105556,-90.6997222,05:12,Monday,August
1999-02-19 18:30:00,sarasota,fl,us,other,300.0,I saw a bright light at a distance. When it got closer I noticed 5 lights on it. It was shaped like a blimp going approx 100-200 mph an,4/2/1999,27.3361111,-82.5308333,18:30,Friday,February
2010-07-04 23:00:00,bothell,wa,us,fireball,30.0,Yellow/Orange Lights,7/10/2010,47.7625,-122.2041667,23:00,Sunday,July
2000-08-20 22:30:00,maybrook,ny,us,other,120.0,UFO flew over my house.,2/14/2006,41.4838889,-74.2180556,22:30,Sunday,August
2011-06-06 05:30:00,signal mountain,tn,us,sphere,120.0,Fast moving super bright illuminated sphere that slowed and changed direction,6/12/2011,35.1225,-85.3438889,05:30,Monday,June
2012-07-06 22:00:00,pedro,oh,us,formation,600.0,5 lights in formation,8/5/2012,38.6302778,-82.6675,22:00,Friday,July
2014-04-11 00:30:00,tacoma,wa,us,circle,180.0,5 circular objects came up in a line from the east horizon for approx. 2 minutes the turned south and up above the clouds.  There was n,4/18/2014,47.2530556,-122.4430556,00:30,Friday,April
2007-08-10 22:00:00,lewiston,me,us,formation,120.0,string of &quot;orange flame&quot; colored lights over Lewiston.  ((NUFORC Note:  Aerial lanterns&#44 launched from a party at Bates College.  PD)),8/14/2007,44.1002778,-70.2152778,22:00,Friday,August
2007-03-26 20:45:00,orlando,fl,us,cylinder,600.0,fire cylinder over the Orlando International Airport...,4/27/2007,28.5380556,-81.3794444,20:45,Monday,March
1999-06-15 22:00:00,santa maria,ca,us,oval,900.0,A &#39Star&#39 chases a UFO.,8/20/2001,34.9530556,-120.4347222,22:00,Tuesday,June
2000-05-15 22:00:00,lancaster,ca,us,triangle,20.0,dark triangular object that emitted a stange sound,8/5/2001,34.6980556,-118.1358333,22:00,Monday,May
2009-06-16 02:00:00,bellingham,wa,us,light,180.0,A bright light moving in the night sky&#44 and was joined by other lights.,8/5/2009,48.7597222,-122.4869444,02:00,Tuesday,June
2007-08-23 00:30:00,san ysidro,ca,us,light,120.0,Four white lights horizontal with ground and moving higher into sky&#44 pivot into vertical position&#44 begin twisting and then vanish,10/8/2007,32.5519444,-117.0422222,00:30,Thursday,August
2004-04-22 11:15:00,longwood,fl,us,cigar,600.0,Long Cigar Shaped UFO Slowly Spinning in Central Florida April 2004,5/24/2005,28.7027778,-81.3386111,11:15,Thursday,April
1996-02-23 20:15:00,los angeles,ca,us,triangle,120.0,At 20:15 Pacific time on 2/23/96&#44 while out on balconywith telescope&#44 looked west&#44 south west&#44and saw 3 triangularshaped objects with a,3/7/1998,34.0522222,-118.2427778,20:15,Friday,February
2012-06-07 23:00:00,rochester,mn,us,oval,600.0,BRIGHT ORANGE LIGHTS IN SKY IN SE ROCHESTER MN,6/14/2012,44.0216667,-92.4697222,23:00,Thursday,June
2013-10-05 22:44:00,eugene,or,us,fireball,300.0,10 orange orbs moving slow from east to west.  Last one hovered before it vanished. No sound.,10/14/2013,44.0522222,-123.0855556,22:44,Saturday,October
2013-06-15 22:00:00,grayson,ky,us,fireball,120.0,At least 5 or 6 bright orange orbs moving South to North noted by 3 people.,7/3/2013,38.3325,-82.9486111,22:00,Saturday,June
2012-08-18 22:30:00,camas,wa,us,circle,240.0,Orange Disc&#39s hovering across the Camas Meadows bulding&#44 Camas WA,9/24/2012,45.5872222,-122.3983333,22:30,Saturday,August
2005-09-01 15:00:00,flint,mi,us,disk,120.0,ufo while driving on exspress way,2/1/2007,43.0125,-83.6875,15:00,Thursday,September
2002-01-19 22:00:00,long beach,ms,us,changing,900.0,saw it as one shape then changed to two moved too quickly to be a plane  and changed direction of flight to abruptly,1/29/2002,30.3502778,-89.1527778,22:00,Saturday,January
1976-04-15 01:30:00,riverside,ca,us,teardrop,600.0,Have  not talked about this for years until now after seeing how the goverment keeps saying ufos are`nt real  then why keep quiet.,1/3/2001,33.9533333,-117.3952778,01:30,Thursday,April
2004-02-27 03:11:00,sioux city,ia,us,disk,1200.0,Red flash and a flying saucer,3/2/2004,42.5,-96.4,03:11,Friday,February
2007-11-23 22:03:00,cedar rapids,ia,us,triangle,180.0,Triangular craft&#44 two horizontaly level beams of lights&#44 &quot;Head Lights&quot; I-380&#44 Cedar Rapids&#44 Iowa&#44 Near Eastern Iowa Airport,11/28/2007,42.0083333,-91.6438889,22:03,Friday,November
2012-08-18 00:05:00,davis,ca,us,teardrop,60.0,10 orbs in scattered formation with fast moving satellite overhead,8/19/2012,38.545,-121.7394444,00:05,Saturday,August
2000-10-23 11:00:00,sacramento,ca,us,cylinder,360.0,I saw a cylindrical object hanging in mid air while waiting for a bus at Sacramento Airport out side of B terminal. While standing ther,8/5/2001,38.5816667,-121.4933333,11:00,Monday,October
2000-04-28 23:15:00,des moines,ia,us,unknown,120.0,What I thought was just a satellite&#44 with binoculars I see 3 traveling together at the same speed.,5/3/2000,41.6005556,-93.6088889,23:15,Friday,April
2002-05-19 17:00:00,boston,ma,us,oval,180.0,Floating balloons or UFO,7/1/2002,42.3583333,-71.0602778,17:00,Sunday,May
1994-06-01 19:00:00,farmington,nm,us,triangle,120.0,Triangular object seen in Farmington .,12/16/2005,36.7280556,-108.2180556,19:00,Wednesday,June
2008-07-31 22:30:00,denver,co,us,light,5.0,Very fast disappearing light in nighttime sky,8/12/2008,39.7391667,-104.9841667,22:30,Thursday,July
2003-06-12 21:30:00,rancho cucamonga,ca,us,rectangle,180.0,We observed a bright orange object moving across the sky slowly form horizon to horizon.,9/24/2003,34.1063889,-117.5922222,21:30,Thursday,June
2013-11-23 17:30:00,coventry,ri,us,other,172800.0,A light over Rhode Island for more than 10 days.  ((NUFORC Note:  If the time is p.m.&#44 we suspect Venus.  PD)),12/2/2013,41.7,-71.6833333,17:30,Saturday,November
2006-04-02 01:00:00,el cajon,ca,us,circle,300.0,Circular object with lights flying over el cajon.,5/15/2006,32.7947222,-116.9616667,01:00,Sunday,April
2007-02-20 19:15:00,mequon,wi,us,triangle,60.0,3 triangular shaped white circles with no propulsion on the back.,2/24/2007,43.2363889,-87.9844444,19:15,Tuesday,February
2010-10-30 21:00:00,richmond,ky,us,light,1200.0,Green falling object from the sky over Richmond Ky 2010,5/2/2011,37.7477778,-84.2947222,21:00,Saturday,October
2007-09-05 21:00:00,cedar falls,ia,us,light,3.0,Last Wednesday or Thursday&#44 about 9 PM&#44 I looked out my living room window and saw a ball of light streak across the sky. It was fairly,10/8/2007,42.5277778,-92.4452778,21:00,Wednesday,September
2007-09-14 20:15:00,austin,tx,us,triangle,10.0,Green triangle light display over ACL festival in Austin.,1/21/2008,30.2669444,-97.7427778,20:15,Friday,September
2014-04-03 20:05:00,wellington,fl,us,disk,1200.0,VERY BRIGHT BLUE DISC HOVERING SIDE TO SIDE WITH INCREDIBLE SPEED.,4/4/2014,26.6583333,-80.2416667,20:05,Thursday,April
2013-06-16 20:41:00,milwaukee,wi,us,diamond,240.0,Object was hovering over 500 feet off ground&#44 had no wings&#44 no tail&#44 fire coming from bottom&#44 and certainly intelligently controlled.,7/3/2013,43.0388889,-87.9063889,20:41,Sunday,June
2008-03-24 17:38:00,paris,tx,us,disk,10.0,Did anyone else see this,3/31/2008,33.6608333,-95.5552778,17:38,Monday,March
2005-02-23 20:37:00,ft. shawnee,oh,us,triangle,300.0,Oblect travels near refinary.,4/16/2005,40.6866667,-84.1377778,20:37,Wednesday,February
2012-06-12 03:00:00,new york city,ny,us,other,5.0,UFO appears to be a metal looking creature with many antennas and a hole that has an opening appearing to be either the nose or mouth.,6/14/2012,40.7141667,-74.0063889,03:00,Tuesday,June
2003-09-03 22:00:00,seattle,wa,us,formation,5.0,Telephoned Report:  A man calls to report that while he was out walking his dogs in the vicinity of Northgate in Seattle&#44 his periphera,9/4/2003,47.6063889,-122.3308333,22:00,Wednesday,September
1998-09-23 21:00:00,houston,tx,us,fireball,4.0,I was at the Texaco gasoline loading rack on the north side of Houston. I was loading my truck&#44 when i happened to look to the west and,9/26/1998,29.7630556,-95.3630556,21:00,Wednesday,September
2013-08-03 21:18:00,pittsburgh,pa,us,circle,300.0,Possible UFO sighting,8/30/2013,40.4405556,-79.9961111,21:18,Saturday,August
2013-06-17 19:00:00,meeker,co,us,egg,600.0,Meeker&#44 Colorado&#44 Football Shaped UFO on Video.,2/27/2014,40.0375,-107.9125,19:00,Monday,June
2002-12-25 19:15:00,union,nj,us,unknown,60.0,BOUNCING LIGHTS ON THE DRIVEWAY&#44 AND BRIGHT LIGHTS IN THE SKY,3/21/2003,40.6975,-74.2636111,19:15,Wednesday,December
2012-11-24 22:35:00,pine mountain,ga,us,disk,5.0,Blue round object in the sky,12/20/2012,32.8647222,-84.8541667,22:35,Saturday,November
1986-06-07 19:00:00,panama city,fl,us,other,30.0,3 transparent Delta-wing shaped obects flying in formation over the Gulf of Mexico in 1986,6/12/2007,30.1586111,-85.6602778,19:00,Saturday,June
2005-11-08 22:30:00,antioch,ca,us,unknown,600.0,Lights above Antioch&#44 CA.  ((NUFORC Note:  Witness remains anonymous.  Possible advertising light&#44 or hoax??  PD)),12/16/2005,38.005,-121.8047222,22:30,Tuesday,November
2012-08-19 09:30:00,hollister,mo,us,light,3600.0,V-Shaped formation&#44 hovering for 45 minutes to 1 hours&#44 red and white flashing lights,9/24/2012,36.6211111,-93.2152778,09:30,Sunday,August
2012-11-10 19:20:00,tarentum,pa,us,circle,600.0,Multiple lights over Allegheny River near tarentum&#44 pa,11/19/2012,40.6013889,-79.76,19:20,Saturday,November
2012-06-30 23:00:00,toledo,oh,us,light,1800.0,Star like ufo,7/4/2012,41.6638889,-83.5552778,23:00,Saturday,June
1998-04-22 21:30:00,yakima,wa,us,circle,3.0,A strong light&#44 a blue object&#44 no noise&#44 traveling south to north.,1/28/1999,46.6022222,-120.5047222,21:30,Wednesday,April
2012-09-12 22:00:00,murrells inlet,sc,us,circle,15.0,Sitting on porch&#44 saw what looked like a shooting star.Yet there was no trail left behind alike usual. About 5 mis later in the same di,9/24/2012,33.5508333,-79.0416667,22:00,Wednesday,September
2012-07-04 21:20:00,dallas,tx,us,fireball,300.0,Red/orange glowing&#44 hovering orbs on 4th of July pre-fireworks,8/5/2012,32.7833333,-96.8,21:20,Wednesday,July
1999-11-16 19:05:00,cleveland,oh,us,fireball,25.0,Objects split over the city.  Originally looked like a &#39firework&quot; passed east to west as i was looking north.,11/17/1999,41.4994444,-81.6955556,19:05,Tuesday,November
1999-12-05 04:00:00,manchester,tn,us,light,10.0,At around 04:00hrs while stopping a traffic violator the complete southern sky lit up bright blue. This event illuminated the entire ar,12/16/1999,35.4816667,-86.0886111,04:00,Sunday,December
2012-04-28 21:00:00,charlotte,nc,us,triangle,40.0,Red Lights Over East Meck High,5/13/2012,35.2269444,-80.8433333,21:00,Saturday,April
2005-06-05 21:00:00,lancaster,ca,us,light,10.0,Dissolving &quot;Stars&quot;  ((NUFORC Note:  Satellites.  PD)),9/2/2005,34.6980556,-118.1358333,21:00,Sunday,June
2013-07-04 21:00:00,freeland,wa,us,sphere,900.0,Yellowish-Orange sphere west of Mutiney Bay with several hundred folks celebrating the 4th of July.,7/14/2013,48.0097222,-122.5247222,21:00,Thursday,July
2012-11-01 05:56:00,lewes,de,us,triangle,4.0,Dim horizontal lights in isosceles triangle shape flying East to West over Lewes&#44 DE,11/4/2012,38.7744444,-75.1397222,05:56,Thursday,November
2010-04-03 00:00:00,georgetown,tx,us,triangle,6.0,Observed on a clear&#44 cloudless night sky (10:45 PM) a wedge-shape object with 9-10 running lights spaced evenly over entire craft.,4/13/2010,30.6325,-97.6769444,24:00,Saturday,April
2011-11-15 21:00:00,st. petersburg,fl,us,fireball,5.0,Bright green fireball with a green coma/haze crossed the sky&#44 slowly downward,12/12/2011,27.7705556,-82.6794444,21:00,Tuesday,November
2010-09-03 10:20:00,hayden lake,id,us,triangle,30.0,Boomerand shaped lights in the sky and where moving fast in circles.,11/21/2010,47.7588889,-116.7558333,10:20,Friday,September
2007-06-25 22:15:00,petaluma,ca,us,unknown,10.0,As we were driving south on hwy. 101 through petaluma&#44 all 3 of us in our vehicle noticed a bright light traveling towards the earth. U,8/7/2007,38.2325,-122.6355556,22:15,Monday,June
2011-07-15 15:00:00,denver,co,us,triangle,180.0,White Triangle in Denver Colorado,7/17/2011,39.7391667,-104.9841667,15:00,Friday,July
2009-03-23 09:50:00,morgantown,wv,us,disk,30.0,Saucer-like object seen passing by downtown Morgantown,4/14/2009,39.6294444,-79.9561111,09:50,Monday,March
2011-09-28 12:30:00,st. simons island,ga,us,circle,3600.0,Sighting of two UFOs at the same time (bright objects darting in the sky late at night).,10/10/2011,31.1502778,-81.3697222,12:30,Wednesday,September
2012-02-13 18:00:00,oroville,ca,us,fireball,21600.0,Amazing footage of ufo in nor cali  ((NUFORC Note:  We have not seen the footage&#44 but we a star or planet.  PD)),3/13/2012,39.5138889,-121.5552778,18:00,Monday,February
2004-11-13 21:55:00,peotone,il,us,light,600.0,Fast&#44 flickering&#44 ball of red and white lights seen in the northern sky traveling I57 near Peotone&#44 Illinois,12/3/2004,41.3322222,-87.7852778,21:55,Saturday,November
2003-01-14 19:20:00,greenwood,wi,us,changing,3600.0,5-6 orange(bright) glowing balls appear&#44 one at a time then flicker out.,3/4/2003,44.7702778,-90.5991667,19:20,Tuesday,January
1999-08-22 19:30:00,dallas,tx,us,circle,15.0,clody day round silver or chrome craft shaped like huge ball 3000 to 5000 ft stops in clouds then moves up out of site with such speed,8/30/1999,32.7833333,-96.8,19:30,Sunday,August
2008-12-03 21:30:00,rehoboth beach,de,us,other,10.0,Odd panel of four orange lights spotted above Atlantic Ocean before quickly fading out.,1/10/2009,38.7208333,-75.0763889,21:30,Wednesday,December
2013-11-08 19:30:00,pewaukee,wi,us,rectangle,60.0,Huge box-shaped craft with circular light beam.,11/11/2013,43.0805556,-88.2611111,19:30,Friday,November
